no,id,title,Category,title_seg,title_clean
Post7397,112054000000.0,"大家好，这片文章是专为sy过多而导致这些问题的孩子写的。
一，解释这五种病名：
1，焦虑症。
小事都在乱想中，焦躁中，坐立不安中；心神严重失去涵养，好比岸上没水呼吸的鱼在那里乱跳的感觉一样。
2，强迫症。
心神总是乱想某件是或某些事，根本控制不住，导致恶性循环，越想越是耗损心神，越耗损心神则越控制不住乱想。
3，抑郁症。
人失去正常活力，啥事都不想干，话都不想说，毫无快乐可言。其实是由于精气耗损严重，没法供应这些基本能量了，也是人体的一种自我保护。
4，自闭症。
那是严重的抑郁症，严重的把自己封闭起来，具体参看第3条就可以，这是恶性循环的积累而行成的。其实人一旦走上精品区帖子说的良性循环，就自动化解掉屏障，自动逐渐走出来的。
5，疑病症。
整天怀疑自己生病或得了绝症，没事找事，甚至感到天都要塌下来的感觉。（可参看精品区帖子案一，仔细参看那个孩子恢复的方法，那其实所有恢复的根本方法都在其中了。）
二，病机分析：
特别先申明，后天之精是非常宝贵的，不仅是繁衍后代的根本，而且是人体生长发育，身体健康，心智健全等一切的根本之一。一旦精气被耗损，则必然导致整个人体各种恶性循环，可以说可导致千变万化的sy后遗症群。
而上述这些病的根本原因则都是因为不断sy射掉了精，导致人体精气神严重亏损，从而导致心神不得安养，从而失去中正平达而走向极端。
极端一：如疯狂失控的卡车乱开，好比心神完全失控了，从而导致思想整天乱想不停，根本控制不了，导致上面说的焦虑症 强迫症。
极端二：根本没力气再想了，心神严重受挫，好比在萎靡状态，从而导致抑郁症 自闭症的问题。
极端三：由于心神失养后，心神失去了正确的判断，失去了心主神明的根本，一切变的混乱，是非不分，小事成了天大的事，没病就开始整天怀疑病，人变的神经质，从而导致疑病症的问题。
三，恢复的办法：
1，我接触的孩子中，很多症状轻的孩子根本没经过任何其他治疗就自动好了，就是自动彻底戒除sy，不看黄的，早睡觉，正常生活学习，几个月就自动好，甚至有一两个月就自动好的。
这样的孩子很多，我可以说遇到很多个了，如果你曾是其中的一位，那你建议回个帖子并概述你恢复的过程，这就是行善了，行善是必然有福报的，你的真实的记录必然可以帮助到其他看到的很多的孩子的。
2，那么问题重的，则必须通过不断的行善去恶彻底来充实正气，才能彻底走过这个坎的。因为只有行正理才可生正气，sy导致的后天精气的亏损通过身心的修养，自动就可恢复逐渐恢复过来的，而先天正气的亏损则只有通过行善去恶，恒久力行，才能彻底弥补回来的！",3,"大家 好 ， 这片 文章 是 专为 sy 过多 而 导致 这些 问题 的 孩子 写 的 。   
 一 ， 解释 这五种 病 名 ：   
 1 ， 焦虑症 。   
 小事 都 在 乱 想 中 ， 焦躁 中 ， 坐立不安 中 ； 心神 严重 失去 涵养 ， 好比 岸上 没水 呼吸 的 鱼 在 那里 乱 跳 的 感觉 一样 。   
 2 ， 强迫症 。   
 心神 总是 乱想 某件 是 或 某些 事 ， 根本 控制 不住 ， 导致 恶性循环 ， 越想 越是 耗损 心神 ， 越 耗损 心神 则 越 控制 不住 乱 想 。   
 3 ， 抑郁症 。   
 人 失去 正常 活力 ， 啥事 都 不想 干 ， 话 都 不想 说 ， 毫无 快乐 可言 。 其实 是 由于 精气 耗损 严重 ， 没法 供应 这些 基本 能量 了 ， 也 是 人体 的 一种 自我 保护 。   
 4 ， 自闭症 。   
 那 是 严重 的 抑郁症 ， 严重 的 把 自己 封闭 起来 ， 具体 参看 第 3 条 就 可以 ， 这是 恶性循环 的 积累 而 行成 的 。 其实 人 一旦 走上 精品 区 帖子 说 的 良性循环 ， 就 自动化 解掉 屏障 ， 自动 逐渐 走 出来 的 。   
 5 ， 疑 病症 。   
 整天 怀疑 自己 生病 或 得 了 绝症 ， 没事找事 ， 甚至 感到 天 都 要 塌下来 的 感觉 。 （ 可 参看 精品 区 帖子 案一 ， 仔细 参看 那个 孩子 恢复 的 方法 ， 那 其实 所有 恢复 的 根本 方法 都 在 其中 了 。 ）   
 二 ， 病机 分析 ：   
 特别 先 申明 ， 后天 之 精是 非常 宝贵 的 ， 不仅 是 繁衍 后代 的 根本 ， 而且 是 人体 生长发育 ， 身体健康 ， 心智健全 等 一切 的 根本 之一 。 一旦 精气 被 耗损 ， 则 必然 导致 整个 人体 各种 恶性循环 ， 可以 说 可 导致 千变万化 的 sy 后遗症 群 。   
 而 上述 这些 病 的 根本原因 则 都 是因为 不断 sy 射掉 了 精 ， 导致 人体 精气神 严重 亏损 ， 从而 导致 心神 不得 安养 ， 从而 失去 中 正平 达 而 走向 极端 。   
 极端 一 ： 如 疯狂 失控 的 卡车 乱开 ， 好比 心神 完全 失控 了 ， 从而 导致 思想 整天 乱 想 不停 ， 根本 控制不了 ， 导致 上面 说 的 焦虑症   强迫症 。   
 极端 二 ： 根本 没 力气 再 想 了 ， 心神 严重 受挫 ， 好比 在 萎靡 状态 ， 从而 导致 抑郁症   自闭症 的 问题 。   
 极端 三 ： 由于 心神 失养 后 ， 心神 失去 了 正确 的 判断 ， 失去 了 心主 神明 的 根本 ， 一切 变 的 混乱 ， 是非不分 ， 小事 成 了 天大 的 事 ， 没病 就 开始 整天 怀疑 病 ， 人变 的 神经质 ， 从而 导致 疑 病症 的 问题 。   
 三 ， 恢复 的 办法 ：   
 1 ， 我 接触 的 孩子 中 ， 很多 症状 轻 的 孩子 根本 没 经过 任何 其他 治疗 就 自动 好 了 ， 就是 自动 彻底 戒除 sy ， 不看 黄 的 ， 早 睡觉 ， 正常 生活 学习 ， 几个 月 就 自动 好 ， 甚至 有 一两个 月 就 自动 好 的 。   
 这样 的 孩子 很多 ， 我 可以 说 遇到 很多 个 了 ， 如果 你 曾 是 其中 的 一位 ， 那 你 建议 回个 帖子 并 概述 你 恢复 的 过程 ， 这 就是 行善 了 ， 行善 是 必然 有 福报 的 ， 你 的 真实 的 记录 必然 可以 帮助 到 其他 看到 的 很多 的 孩子 的 。   
 2 ， 那么 问题 重 的 ， 则 必须 通过 不断 的 行善 去 恶 彻底 来 充实 正气 ， 才能 彻底 走过 这个 坎 的 。 因为 只有 行 正理 才 可生 正气 ， sy 导致 的 后天 精气 的 亏损 通过 身心 的 修养 ， 自动 就 可 恢复 逐渐 恢复过来 的 ， 而 先天 正气 的 亏损 则 只有 通过 行善 去 恶 ， 恒久 力行 ， 才能 彻底 弥补 回来 的 ！",这片 文章 专为 过多 导致 孩子 写 解释 这五种 病 名 焦虑症 小事 乱 想 中 焦躁 中 坐立不安 中 心神 涵养 好比 岸上 没水 呼吸 鱼 乱 跳 感觉 强迫症 心神 乱想 某件 事 控制 不住 导致 恶性循环 越想 耗损 心神 越 耗损 心神 越 控制 不住 乱 想 抑郁症 活力 啥事 不想 干 话 不想 说 快乐 可言 精气 耗损 没法 供应 能量 人体 一种 自我 保护 自闭症 抑郁症 封闭 参看 条 这是 恶性循环 积累 行成 走上 精品 区 帖子 说 良性循环 自动化 解掉 屏障 自动 走 疑 病症 整天 怀疑 生病 绝症 没事找事 感到 天 塌下来 感觉 参看 精品 区 帖子 案一 仔细 参看 孩子 恢复 方法 恢复 方法 二 病机 分析 特别 先 申明 后天 精是 宝贵 繁衍 后代 人体 生长发育 身体健康 心智健全 精气 耗损 导致 人体 恶性循环 说 导致 千变万化 后遗症 群 病 根本原因 是因为 射掉 精 导致 人体 精气神 亏损 导致 心神 安养 中 正平 达 走向 疯狂 失控 卡车 乱开 好比 心神 失控 导致 思想 整天 乱 想 不停 控制不了 导致 说 焦虑症 强迫症 二 力气 想 心神 受挫 好比 萎靡 状态 导致 抑郁症 自闭症 三 心神 失养 心神 正确 判断 心主 神明 变 混乱 是非不分 小事 成 天大 事 没病 整天 怀疑 病 人变 神经质 导致 疑 病症 三 恢复 办法 接触 孩子 中 症状 轻 孩子 治疗 自动 自动 戒除 不看 黄 早 睡觉 生活 学习 几个 月 自动 一两个 月 自动 孩子 说 一位 建议 回个 帖子 概述 恢复 过程 行善 行善 福报 真实 记录 孩子 重 行善 恶 充实 正气 走过 坎 行 正理 可生 正气 导致 后天 精气 亏损 身心 修养 自动 恢复 恢复过来 先天 正气 亏损 行善 恶 恒久 力行 弥补 回来
Post7488,112134000000.0,总而言之，还是我们自己学习，并且适当给孩子补充营养是关键，他们的自愈能力好了什么都会好起来了的,0,总而言之 ， 还是 我们 自己 学习 ， 并且 适当 给 孩子 补充 营养 是 关键 ， 他们 的 自愈 能力 好 了 什么 都 会 好 起来 了 的,学习 孩子 补充 营养 关键 自愈 能力
Post7547,112184000000.0,有什么症状,0,有 什么 症状,症状
Post7579,112224000000.0,我建议到更专业的医院做细致的检查和治疗。,0,我 建议 到 更 专业 的 医院 做 细致 的 检查和 治疗 。,建议 专业 医院 做 细致 检查和 治疗
Post7601,112243000000.0,很难排队，,0,很难 排队 ，,很难 排队
Post7706,112327000000.0,楼主可以去东方启音做个筛查表格，可以查看一下是不是，这个筛查准确率还是挺高，其他人都说挺不错的，楼主可以去刷查一下，反正免费的,1,楼主 可以 去 东方 启音 做个 筛查 表格 ， 可以 查看 一下 是不是 ， 这个 筛查 准确率 还是 挺高 ， 其他人 都 说 挺不错 的 ， 楼主 可以 去 刷查 一下 ， 反正 免费 的,楼主 东方 启音 做个 筛查 表格 查看 筛查 准确率 挺高 其他人 说 挺不错 楼主 刷查 反正 免费
Post7752,112367000000.0,"差不多一年来，觉得没特别的好转，反而瘦了很多，性格紧张了很多，
 http://imgsrc.baidu.com/forum/w%3D580/sign=76de4f7944c2d562f208d0e5d71090f3/05c8cd8065380cd75ec543f4aa44ad3458828103.jpg",0,"差不多 一年 来 ， 觉得 没 特别 的 好转 ， 反而 瘦 了 很多 ， 性格 紧张 了 很多 ，   
   http : / / imgsrc . baidu . com / forum / w% 3D580 / sign = 76de4f7944c2d562f208d0e5d71090f3 / 05c8cd8065380cd75ec543f4aa44ad3458828103 . jpg",一年 特别 好转 瘦 性格 紧张
Post7761,112374000000.0,你这个abc123是做错了吧。网上有在线自测。我感觉你全部中也没有123分,0,你 这个 abc123 是 做 错 了 吧 。 网上 有 在线 自测 。 我 感觉 你 全部 中 也 没有 123 分,做 错 网上 在线 自测 感觉 中 分
Post7854,112462000000.0,抱抱！,0,抱抱 ！,抱抱
Post7970,112531000000.0,如果能和其它的小朋友一起玩，应该自闭的情况算比较轻度，但不管是否自闭，也要尽快干预，我是广州的特教老师，如果不在广州，可以加我们的QQ网络学习群：631105978，上面有大量的免费自闭症资料下载，希望能帮上你！,1,如果 能 和 其它 的 小朋友 一起 玩 ， 应该 自闭 的 情况 算 比较 轻度 ， 但 不管 是否 自闭 ， 也 要 尽快 干预 ， 我 是 广州 的 特教 老师 ， 如果 不 在 广州 ， 可以 加 我们 的 QQ 网络 学习 群 ： 631105978 ， 上面 有 大量 的 免费 自闭症 资料 下载 ， 希望 能 帮 上 你 ！,小朋友 玩 自闭 情况 算 轻度 自闭 干预 广州 特教 老师 广州 加 网络 学习 群 免费 自闭症 资料 下载 希望 帮
Post7979,112533000000.0,楼主你家小孩现在情况怎么样了，我家也是倒退的厉害,0,楼主 你家 小孩 现在 情况 怎么样 了 ， 我家 也 是 倒退 的 厉害,楼主 你家 小孩 情况 我家 倒退 厉害
Post7980,112534000000.0,电视孤独症，我家女儿也是这样，感觉都要崩溃了,3,电视 孤独症 ， 我家 女儿 也 是 这样 ， 感觉 都 要 崩溃 了,电视 孤独症 我家 女儿 感觉 崩溃
Post7983,112535000000.0,[喷]今天在家学着查字典，,0,[ 喷 ] 今天 在家 学着 查字典 ，,喷 在家 学着 查字典
Post7986,112536000000.0,阿，关键时刻没了,0,阿 ， 关键时刻 没 了,关键时刻
Post8019,112562000000.0,老师你好宝宝应名很差，到他跟前喊他也不看你一眼有什么好的训练方法没,0,老师 你好 宝宝 应名 很 差 ， 到 他 跟前 喊 他 也 不 看 你 一眼 有 什么 好 的 训练方法 没,老师 你好 宝宝 应名 差 跟前 喊 一眼 训练方法
Post8048,112586000000.0,今天看新闻说,0,今天 看 新闻 说,新闻 说
Post8079,112604000000.0,后面赶上，智商和发育商都可以重估，这都只是对同龄水平的相对比较，告诉你孩子发育迟缓了，但有的孩子完全能够后期赶上，父母亲应该重视看看如何帮助孩子了。,0,后面 赶上 ， 智商 和 发育 商都 可以 重估 ， 这 都 只是 对 同龄 水平 的 相对 比较 ， 告诉 你 孩子 发育 迟缓 了 ， 但 有 的 孩子 完全 能够 后期 赶上 ， 父母亲 应该 重视 看看 如何 帮助 孩子 了 。,赶上 智商 发育 商都 重估 同龄 水平 告诉 孩子 发育 迟缓 孩子 后期 赶上 父母亲 重视 孩子
Post8109,112632000000.0,最近出差了一个礼拜，现在回来又觉得儿子语言有点进步了。现在问他要不要吃东西，东西好不好吃都会回答了，问他这个是什么什么字，也会回答了，心情又好了些,0,最近 出差 了 一个 礼拜 ， 现在 回来 又 觉得 儿子 语言 有点 进步 了 。 现在 问 他 要 不要 吃 东西 ， 东西 好不好 吃 都 会 回答 了 ， 问 他 这个 是 什么 什么 字 ， 也 会 回答 了 ， 心情 又 好 了 些,出差 礼拜 回来 儿子 语言 问 吃 东西 东西 好不好 吃 回答 问 字 回答 心情
Post8111,112638000000.0,[汗],0,[ 汗 ],汗
Post8128,112648000000.0,和我仔的情况很相似，但干预了一年反而完全不说话了 http://static.tieba.baidu.com/tb/editor/images/client/image_emoticon72.png http://static.tieba.baidu.com/tb/editor/images/client/image_emoticon72.png http://static.tieba.baidu.com/tb/editor/images/client/image_emoticon72.png http://static.tieba.baidu.com/tb/editor/images/client/image_emoticon72.png 好担心好心疼,0,和 我 仔 的 情况 很 相似 ， 但 干预 了 一年 反而 完全 不 说话 了   http : / / static . tieba . baidu . com / tb / editor / images / client / image _ emoticon72 . png   http : / / static . tieba . baidu . com / tb / editor / images / client / image _ emoticon72 . png   http : / / static . tieba . baidu . com / tb / editor / images / client / image _ emoticon72 . png   http : / / static . tieba . baidu . com / tb / editor / images / client / image _ emoticon72 . png   好 担心 好 心疼,仔 情况 干预 一年 说话 担心 心疼
Post8205,112731000000.0,为什么每天都有这类事情发生痛苦难过??,0,为什么 每天 都 有 这类 事情 发生 痛苦 难过 ? ?,这类 事情 发生 痛苦 难过
Post8237,112761000000.0,楼主有什么好方法吗？我家快21个月了对视少叫名不应，不会指东西，愁人，不知道要怎么干预他，只能陪着他玩,0,楼主 有 什么 好 方法 吗 ？ 我家 快 21 个 月 了 对视 少叫 名不应 ， 不会 指 东西 ， 愁人 ， 不 知道 要 怎么 干预 他 ， 只能 陪 着 他 玩,楼主 方法 我家 月 对视 少叫 名不应 指 东西 愁人 干预 只能 陪 玩
Post8242,112766000000.0,孩子如果送去干预，会进步很快的，楼主可以加我们QQ自闭症学习群：631105978，上面有一些免费的自闭症资料下载，家长强大了，孩子才能进步，我是广州星启源自闭症老师，希望孩子尽快好起来。,2,孩子 如果 送 去 干预 ， 会 进步 很快 的 ， 楼主 可以 加 我们 QQ 自闭症 学习 群 ： 631105978 ， 上面 有 一些 免费 的 自闭症 资料 下载 ， 家长 强大 了 ， 孩子 才能 进步 ， 我 是 广州 星启源 自闭症 老师 ， 希望 孩子 尽快 好 起来 。,孩子 送 干预 很快 楼主 加 自闭症 学习 群 免费 自闭症 资料 下载 家长 强大 孩子 广州 星启源 自闭症 老师 希望 孩子
Post8245,112769000000.0,我的老号不知为何封了，我原来也怀疑自己孩子自闭症，知道大家的焦虑，所以恢复了多年不用的老号来像大家说明我的情况，我孩子两岁两个月还只会说爸爸妈妈爷爷奶奶几个简单的称呼，而且是无目的得说，也就是他不是为了叫人才说的，不合群（到现在还这样），自己一个人总是往前走，不会手指物，都是牵着你的手去物上，叫他不反应（确定听力没问题（），垫脚走路，眼神不对视，更可怕的是原来嘴里嘟囔不停，居然一下子消失了，去医院做了检测，没问题，但大夫说语言功能退化是不确定因素，（这个大夫是熟人，说的比较中肯），建议观察三个月。当时感觉天塌了，回家后感觉眼神无神，于是让一个我们这里会看迷信那种老人看了，说是被我家里一位过世的人干扰了，后续两天稍微好转，但还是不行，于是老婆放下手头所有工作，专门陪同孩子，最近会了双脚跳，手指物，天天领着玩，想不到语言居然又恢复了，虽然还是对你我他好似没概念，但我已经确信孩子不是自闭症。说这么多的目的是，请大家再给孩子点时间，别轻易送机构，真要是没问题的孩子硬性干预，对孩子一生都带来负面影响，因为孩子刚处于初步认知阶段。,3,我 的 老 号 不知 为何 封 了 ， 我 原来 也 怀疑 自己 孩子 自闭症 ， 知道 大家 的 焦虑 ， 所以 恢复 了 多年 不用 的 老 号 来 像 大家 说明 我 的 情况 ， 我 孩子 两岁 两个 月 还 只会 说 爸爸妈妈 爷爷奶奶 几个 简单 的 称呼 ， 而且 是 无 目的 得 说 ， 也 就是 他 不是 为了 叫 人才 说 的 ， 不 合群 （ 到 现在 还 这样 ） ， 自己 一个 人 总是 往前走 ， 不会 手指 物 ， 都 是 牵 着 你 的 手去 物上 ， 叫 他 不 反应 （ 确定 听力 没 问题 （ ） ， 垫脚 走路 ， 眼神 不 对视 ， 更 可怕 的 是 原来 嘴里 嘟囔 不停 ， 居然 一下子 消失 了 ， 去 医院 做 了 检测 ， 没 问题 ， 但 大夫 说 语言 功能 退化 是 不 确定 因素 ， （ 这个 大夫 是 熟人 ， 说 的 比较 中肯 ） ， 建议 观察 三个 月 。 当时 感觉 天塌 了 ， 回家 后 感觉 眼神 无 神 ， 于是 让 一个 我们 这里 会 看 迷信 那种 老人 看 了 ， 说 是 被 我 家里 一位 过世 的 人 干扰 了 ， 后续 两天 稍微 好转 ， 但 还是 不行 ， 于是 老婆 放下 手头 所有 工作 ， 专门 陪同 孩子 ， 最近 会 了 双脚 跳 ， 手指 物 ， 天天 领着 玩 ， 想不到 语言 居然 又 恢复 了 ， 虽然 还是 对 你 我 他 好似 没 概念 ， 但 我 已经 确信 孩子 不是 自闭症 。 说 这么 多 的 目的 是 ， 请 大家 再 给 孩子 点 时间 ， 别 轻易 送 机构 ， 真 要是 没 问题 的 孩子 硬性 干预 ， 对 孩子 一生 都 带来 负面影响 ， 因为 孩子 刚 处于 初步 认知 阶段 。,号 不知 封 怀疑 孩子 自闭症 焦虑 恢复 多年 不用 号 情况 孩子 两岁 两个 月 只会 说 爸爸妈妈 爷爷奶奶 几个 简单 称呼 目的 说 人才 说 合群 往前走 手指 物 牵 手去 物上 听力 垫脚 走路 眼神 对视 可怕 嘴里 嘟囔 不停 一下子 消失 医院 做 检测 大夫 说 语言 功能 退化 因素 大夫 熟人 说 中肯 建议 观察 三个 月 感觉 天塌 回家 感觉 眼神 神 迷信 那种 老人 说 家里 一位 过世 干扰 后续 两天 稍微 好转 不行 老婆 放下 手头 工作 陪同 孩子 双脚 跳 手指 物 天天 领着 玩 想不到 语言 恢复 好似 概念 确信 孩子 自闭症 说 目的 请 孩子 点 时间 轻易 送 机构 真 孩子 硬性 干预 孩子 一生 带来 负面影响 孩子 处于 初步 认知 阶段
Post8248,112775000000.0,七周岁前康复是全免的，就看你当地有没有这个服务,0,七周岁 前 康复 是 全免 的 ， 就 看 你 当地 有没有 这个 服务,七周岁 前 康复 全免 有没有 服务
Post8279,112808000000.0,前不久父母的朋友打算给介绍个对象，人家打听过我的情况后，面都没见就取消了相亲，我真不知道现在的人怎么这样势利眼！,0,前不久 父母 的 朋友 打算 给 介绍 个 对象 ， 人家 打听 过 我 的 情况 后 ， 面都 没见 就 取消 了 相亲 ， 我 真不知道 现在 的 人 怎么 这样 势利眼 ！,前不久 父母 朋友 打算 介绍 对象 打听 情况 面都 没见 取消 相亲 真不知道 势利眼
Post8295,112814000000.0,还有手机电视都少给孩子看，多跟他沟通，像你说的回家找孩子多的地方也是个办法，除非典型自闭不能康复，别的通过干预都会有改善,0,还有 手机 电视 都 少 给 孩子 看 ， 多 跟 他 沟通 ， 像 你 说 的 回家 找 孩子 多 的 地方 也 是 个 办法 ， 除非 典型 自闭 不能 康复 ， 别的 通过 干预 都 会 有 改善,手机 电视 少 孩子 沟通 说 回家 找 孩子 地方 办法 典型 自闭 康复 干预 改善
